Index	chr	start	end	name	PeakID	gname	blacklist
348	chr1	26233153	26235153	ENSG00000130695	ENSG00000130695	CEP85	0
349	chr1	26278176	26280176	ENSG00000142669	ENSG00000142669	SH3BGRL3	0
350	chr1	26316957	26318957	ENSG00000169442	ENSG00000169442	CD52	0
351	chr1	26317363	26319363	ENSG00000158062	ENSG00000158062	UBXN11	0
352	chr1	26353130	26355130	ENSG00000176092	ENSG00000176092	AIM1L	0
353	chr1	26373522	26375522	ENSG00000176083	ENSG00000176083	ZNF683	0
354	chr1	26409778	26411778	ENSG00000131914	ENSG00000131914	LIN28A	0
355	chr1	26431282	26433282	ENSG00000117682	ENSG00000117682	DHDDS	0
356	chr1	26471450	26473450	ENSG00000198830	ENSG00000198830	HMGN2	0
357	chr1	26528761	26530761	ENSG00000117676	ENSG00000117676	RPS6KA1	0
358	chr1	26695033	26697033	ENSG00000117713	ENSG00000117713	ARID1A	0
359	chr1	26786472	26788472	ENSG00000060642	ENSG00000060642	PIGV	0
360	chr1	26825710	26827710	ENSG00000204160	ENSG00000204160	ZDHHC18	0
361	chr1	26862138	26864138	ENSG00000175793	ENSG00000175793	SFN	0
362	chr1	26889297	26891297	ENSG00000142751	ENSG00000142751	GPN2	0
363	chr1	26899238	26901238	ENSG00000090273	ENSG00000090273	NUDC	0
364	chr1	26899466	26901466	ENSG00000198746	ENSG00000198746	GPATCH3	0
365	chr1	26912966	26914966	ENSG00000131910	ENSG00000131910	NR0B2	0
366	chr1	26959406	26961406	ENSG00000175707	ENSG00000175707	KDF1	0
367	chr1	26992707	26994707	ENSG00000253368	ENSG00000253368	TRNP1	0
368	chr1	27011836	27013836	ENSG00000158246	ENSG00000158246	FAM46B	0
369	chr1	27165981	27167981	ENSG00000090020	ENSG00000090020	SLC9A1	0
370	chr1	27233516	27235516	ENSG00000142784	ENSG00000142784	WDTC1	0
371	chr1	27321145	27323145	ENSG00000186501	ENSG00000186501	TMEM222	0
372	chr1	27341020	27343020	ENSG00000142765	ENSG00000142765	SYTL1	0
373	chr1	27365892	27367892	ENSG00000142733	ENSG00000142733	MAP3K6	0
374	chr1	27373824	27375824	ENSG00000142748	ENSG00000142748	FCN3	0
375	chr1	27382380	27384380	ENSG00000174950	ENSG00000174950	CD164L2	0
376	chr1	27391644	27393644	ENSG00000181773	ENSG00000181773	GPR3	0
377	chr1	27489158	27491158	ENSG00000158195	ENSG00000158195	WASF2	0
378	chr1	27603431	27605431	ENSG00000126705	ENSG00000126705	AHDC1	0
379	chr1	27634277	27636277	ENSG00000000938	ENSG00000000938	FGR	0
380	chr1	27671218	27673218	ENSG00000126709	ENSG00000126709	IFI6	0
381	chr1	27724979	27726979	ENSG00000009780	ENSG00000009780	FAM76A	0
382	chr1	27772183	27774183	ENSG00000117758	ENSG00000117758	STX12	0
383	chr1	27829778	27831778	ENSG00000117751	ENSG00000117751	PPP1R8	0
384	chr1	27871543	27873543	ENSG00000130775	ENSG00000130775	THEMIS2	0
385	chr1	27913746	27915746	ENSG00000117748	ENSG00000117748	RPA2	0
386	chr1	27933993	27935993	ENSG00000130768	ENSG00000130768	SMPDL3B	0
387	chr1	27958462	27960462	ENSG00000158156	ENSG00000158156	XKR8	0
388	chr1	28087696	28089696	ENSG00000158161	ENSG00000158161	EYA3	0
389	chr1	28192936	28194936	ENSG00000169403	ENSG00000169403	PTAFR	0
390	chr1	28232025	28234025	ENSG00000126698	ENSG00000126698	DNAJC8	0
391	chr1	28235109	28237109	ENSG00000130770	ENSG00000130770	ATPIF1	0
392	chr1	28258527	28260527	ENSG00000130766	ENSG00000130766	SESN2	0
393	chr1	28328002	28330002	ENSG00000130772	ENSG00000130772	MED18	0
394	chr1	28368582	28370582	ENSG00000204138	ENSG00000204138	PHACTR4	0
395	chr1	28504943	28506943	ENSG00000180198	ENSG00000180198	RCC1	0
396	chr1	28552085	28554085	ENSG00000180098	ENSG00000180098	TRNAU1AP	0
397	chr1	28591200	28593200	ENSG00000188060	ENSG00000188060	RAB42	0
398	chr1	28642085	28644085	ENSG00000120656	ENSG00000120656	TAF12	0
399	chr1	28667732	28669732	ENSG00000162419	ENSG00000162419	GMEB1	0
400	chr1	28735621	28737621	ENSG00000198492	ENSG00000198492	YTHDF2	0
401	chr1	28811142	28813142	ENSG00000116329	ENSG00000116329	OPRD1	0
402	chr1	28886091	28888091	ENSG00000159023	ENSG00000159023	EPB41	0
403	chr1	29122935	29124935	ENSG00000253304	ENSG00000253304	TMEM200B	0
404	chr1	29180987	29182987	ENSG00000116350	ENSG00000116350	SRSF4	0
405	chr1	29229942	29231942	ENSG00000116353	ENSG00000116353	MECR	0
406	chr1	29235516	29237516	ENSG00000060656	ENSG00000060656	PTPRU	0
407	chr1	30722587	30724587	ENSG00000162510	ENSG00000162510	MATN1	0
408	chr1	30756820	30758820	ENSG00000162511	ENSG00000162511	LAPTM5	0
409	chr1	30907761	30909761	ENSG00000162512	ENSG00000162512	SDC3	0
410	chr1	31064991	31066991	ENSG00000134644	ENSG00000134644	PUM1	0
411	chr1	31238554	31240554	ENSG00000084628	ENSG00000084628	NKAIN1	0
412	chr1	31295782	31297782	ENSG00000060688	ENSG00000060688	SNRNP40	0
413	chr1	31295982	31297982	ENSG00000121766	ENSG00000121766	ZCCHC17	0
414	chr1	31375850	31377850	ENSG00000121769	ENSG00000121769	FABP3	0
415	chr1	31408565	31410565	ENSG00000168528	ENSG00000168528	SERINC2	0
416	chr1	31575485	31577485	ENSG00000142910	ENSG00000142910	TINAGL1	0
417	chr1	31616686	31618686	ENSG00000121764	ENSG00000121764	HCRTR1	0
418	chr1	31643896	31645896	ENSG00000162517	ENSG00000162517	PEF1	0
419	chr1	31703319	31705319	ENSG00000084636	ENSG00000084636	COL16A1	0
420	chr1	31763893	31765893	ENSG00000121753	ENSG00000121753	BAI2	0
421	chr1	31815051	31817051	ENSG00000134668	ENSG00000134668	SPOCD1	0
422	chr1	31943856	31945856	ENSG00000184007	ENSG00000184007	PTP4A2	0
423	chr1	32012829	32014829	ENSG00000121774	ENSG00000121774	KHDRBS1	0
424	chr1	32071031	32073031	ENSG00000121775	ENSG00000121775	TMEM39B	0
425	chr1	32107038	32109038	ENSG00000025800	ENSG00000025800	KPNA6	0
426	chr1	32178686	32180686	ENSG00000084652	ENSG00000084652	TXLNA	0
427	chr1	32199386	32201386	ENSG00000160050	ENSG00000160050	CCDC28B	0
428	chr1	32204661	32206661	ENSG00000160051	ENSG00000160051	IQCC	0
429	chr1	32208094	32210094	ENSG00000222046	ENSG00000222046	DCDC2B	0
430	chr1	32220928	32222928	ENSG00000084623	ENSG00000084623	EIF3I	0
431	chr1	32221359	32223359	ENSG00000160055	ENSG00000160055	TMEM234	0
432	chr1	32246233	32248233	ENSG00000183615	ENSG00000183615	FAM167B	0
433	chr1	32250239	32252239	ENSG00000182866	ENSG00000182866	LCK	0
434	chr1	32291086	32293086	ENSG00000116478	ENSG00000116478	HDAC1	0
435	chr1	32335379	32337379	ENSG00000175130	ENSG00000175130	MARCKSL1	0
436	chr1	32350521	32352521	ENSG00000162526	ENSG00000162526	TSSK3	0
437	chr1	32363278	32365278	ENSG00000225828	ENSG00000225828	FAM229A	0
438	chr1	32393731	32395731	ENSG00000160058	ENSG00000160058	BSDC1	0
439	chr1	32464057	32466057	ENSG00000254553	ENSG00000254553	RP1-27O5.3	0
440	chr1	32464069	32466069	ENSG00000273274	ENSG00000273274	ZBTB8B	0
441	chr1	32538427	32540427	ENSG00000160062	ENSG00000160062	ZBTB8A	0
442	chr1	32649903	32651903	ENSG00000176261	ENSG00000176261	ZBTB8OS	0
443	chr1	32650142	32652142	ENSG00000162521	ENSG00000162521	RBBP4	0
444	chr1	32702596	32704596	ENSG00000162520	ENSG00000162520	SYNC	0
445	chr1	32740885	32742885	ENSG00000162522	ENSG00000162522	KIAA1522	0
446	chr1	32815767	32817767	ENSG00000116497	ENSG00000116497	S100PBP	0
447	chr1	32817153	32819153	ENSG00000134684	ENSG00000134684	YARS	0
448	chr1	32871482	32873482	ENSG00000160097	ENSG00000160097	FNDC5	0
449	chr1	32884994	32886994	ENSG00000121905	ENSG00000121905	HPCA	0
450	chr1	32900438	32902438	ENSG00000121900	ENSG00000121900	TMEM54	0
451	chr1	32963685	32965685	ENSG00000116514	ENSG00000116514	RNF19B	0
452	chr1	33079996	33081996	ENSG00000004455	ENSG00000004455	AK2	0
453	chr1	33080104	33082104	ENSG00000142920	ENSG00000142920	AZIN2	0
454	chr1	33181059	33183059	ENSG00000116525	ENSG00000116525	TRIM62	0
455	chr1	33255545	33257545	ENSG00000160094	ENSG00000160094	ZNF362	0
456	chr1	33320098	33322098	ENSG00000184389	ENSG00000184389	A3GALT2	0
457	chr1	33430052	33432052	ENSG00000134686	ENSG00000134686	PHC2	0
458	chr1	33471645	33473645	ENSG00000121903	ENSG00000121903	ZSCAN20	0
459	chr1	33859475	33861475	ENSG00000176256	ENSG00000176256	HMGB4	0
460	chr1	34164842	34166842	ENSG00000121904	ENSG00000121904	CSMD2	0
461	chr1	34165883	34167883	ENSG00000142698	ENSG00000142698	C1orf94	0
462	chr1	34754047	34756047	ENSG00000189280	ENSG00000189280	GJB5	0
463	chr1	34758741	34760741	ENSG00000189433	ENSG00000189433	GJB4	0
464	chr1	34780189	34782189	ENSG00000188910	ENSG00000188910	GJB3	0
465	chr1	34791998	34793998	ENSG00000187513	ENSG00000187513	GJA4	0
466	chr1	34858816	34860816	ENSG00000163866	ENSG00000163866	SMIM12	0
467	chr1	34928585	34930585	ENSG00000116544	ENSG00000116544	DLGAP3	0
468	chr1	34984353	34986353	ENSG00000243749	ENSG00000243749	ZMYM6NB	0
469	chr1	35030741	35032741	ENSG00000271741	ENSG00000271741	RP11-244H3.4	0
470	chr1	35030968	35032968	ENSG00000163867	ENSG00000163867	ZMYM6	0
471	chr1	35058786	35060786	ENSG00000197056	ENSG00000197056	ZMYM1	0
472	chr1	35192148	35194148	ENSG00000116560	ENSG00000116560	SFPQ	0
473	chr1	35267967	35269967	ENSG00000146463	ENSG00000146463	ZMYM4	0
474	chr1	35556473	35558473	ENSG00000020129	ENSG00000020129	NCDN	0
475	chr1	35556950	35558950	ENSG00000142687	ENSG00000142687	KIAA0319L	0
476	chr1	35572370	35574370	ENSG00000116819	ENSG00000116819	TFAP2E	0
477	chr1	35640844	35642844	ENSG00000126067	ENSG00000126067	PSMB2	0
478	chr1	35718472	35720472	ENSG00000142686	ENSG00000142686	C1orf216	0
479	chr1	35768967	35770967	ENSG00000092853	ENSG00000092853	CLSPN	0
480	chr1	35807172	35809172	ENSG00000134698	ENSG00000134698	AGO4	0
481	chr1	35868808	35870808	ENSG00000092847	ENSG00000092847	AGO1	0
482	chr1	35929718	35931718	ENSG00000126070	ENSG00000126070	AGO3	0
483	chr1	36083075	36085075	ENSG00000092850	ENSG00000092850	TEKT2	0
484	chr1	36087875	36089875	ENSG00000116863	ENSG00000116863	ADPRHL2	0
485	chr1	36124220	36126220	ENSG00000171812	ENSG00000171812	COL8A2	0
486	chr1	36154579	36156579	ENSG00000116871	ENSG00000116871	MAP7D1	0
487	chr1	36155053	36157053	ENSG00000054116	ENSG00000054116	TRAPPC3	0
488	chr1	36223416	36225416	ENSG00000054118	ENSG00000054118	THRAP3	0
489	chr1	36305387	36307387	ENSG00000214193	ENSG00000214193	SH3D21	0
490	chr1	36322734	36324734	ENSG00000116883	ENSG00000116883	RP11-268J15.5	0
491	chr1	36323154	36325154	ENSG00000142694	ENSG00000142694	EVA1B	0
492	chr1	36384896	36386896	ENSG00000196182	ENSG00000196182	STK40	0
493	chr1	36396892	36398892	ENSG00000181817	ENSG00000181817	LSM10	0
494	chr1	36449451	36451451	ENSG00000116885	ENSG00000116885	OSCP1	0
495	chr1	36463437	36465437	ENSG00000116898	ENSG00000116898	MRPS15	0
496	chr1	36482278	36484278	ENSG00000119535	ENSG00000119535	CSF3R	0
497	chr1	37033129	37035129	ENSG00000163873	ENSG00000163873	GRIK3	0
498	chr1	37473552	37475552	ENSG00000163874	ENSG00000163874	ZC3H12A	0
499	chr1	37513774	37515774	ENSG00000163875	ENSG00000163875	MEAF6	0
500	chr1	37553302	37555302	ENSG00000163877	ENSG00000163877	SNIP1	0
501	chr1	37555919	37557919	ENSG00000163879	ENSG00000163879	DNALI1	0
502	chr1	37594935	37596935	ENSG00000134697	ENSG00000134697	GNL2	0
503	chr1	37633923	37635923	ENSG00000169218	ENSG00000169218	RSPO1	0
504	chr1	37691249	37693249	ENSG00000116922	ENSG00000116922	C1orf109	0
505	chr1	37691418	37693418	ENSG00000134690	ENSG00000134690	CDCA8	0
506	chr1	37764133	37766133	ENSG00000183317	ENSG00000183317	EPHA10	0
507	chr1	37792802	37794802	ENSG00000185090	ENSG00000185090	MANEAL	0
508	chr1	37805979	37807979	ENSG00000197982	ENSG00000197982	C1orf122	0
509	chr1	37807185	37809185	ENSG00000196449	ENSG00000196449	YRDC	0
510	chr1	37858620	37860620	ENSG00000188786	ENSG00000188786	MTF1	0
511	chr1	37946057	37948057	ENSG00000204084	ENSG00000204084	INPP5B	0
512	chr1	37989921	37991921	ENSG00000183431	ENSG00000183431	SF3A3	0
513	chr1	38004606	38006606	ENSG00000183386	ENSG00000183386	FHL3	0
514	chr1	38008258	38010258	ENSG00000183520	ENSG00000183520	UTP11L	0
515	chr1	38045794	38047794	ENSG00000185668	ENSG00000185668	POU3F1	0
516	chr1	38858823	38860823	ENSG00000116954	ENSG00000116954	RRAGC	0
517	chr1	38873105	38875105	ENSG00000214114	ENSG00000214114	MYCBP	0
518	chr1	38873494	38875494	ENSG00000273637	ENSG00000273637	RP5-864K19.7	0
519	chr1	38880587	38882587	ENSG00000131233	ENSG00000131233	GJA9	0
520	chr1	38880617	38882617	ENSG00000274944	ENSG00000274944	GJA9-MYCBP	0
521	chr1	38940799	38942799	ENSG00000158315	ENSG00000158315	RHBDL2	0
522	chr1	38990223	38992223	ENSG00000174574	ENSG00000174574	AKIRIN1	0
523	chr1	39025318	39027318	ENSG00000168653	ENSG00000168653	NDUFS5	0
524	chr1	39080316	39082316	ENSG00000127603	ENSG00000127603	MACF1	0
525	chr1	39490646	39492646	ENSG00000183682	ENSG00000183682	BMP8A	0
526	chr1	39575790	39577790	ENSG00000090621	ENSG00000090621	PABPC4	0
527	chr1	39638945	39640945	ENSG00000163909	ENSG00000163909	HEYL	0
528	chr1	39671038	39673038	ENSG00000116981	ENSG00000116981	NT5C1A	0
529	chr1	39690689	39692689	ENSG00000116983	ENSG00000116983	HPCAL4	0
530	chr1	39691182	39693182	ENSG00000084072	ENSG00000084072	PPIE	0
531	chr1	39770348	39772348	ENSG00000198754	ENSG00000198754	OXCT2	0
532	chr1	39787861	39789861	ENSG00000116985	ENSG00000116985	BMP8B	0
533	chr1	39882511	39884511	ENSG00000043514	ENSG00000043514	TRIT1	0
534	chr1	39901256	39903256	ENSG00000116990	ENSG00000116990	MYCL	0
535	chr1	39954112	39956112	ENSG00000168389	ENSG00000168389	MFSD2A	0
536	chr1	40039233	40041233	ENSG00000131236	ENSG00000131236	CAP1	0
537	chr1	40096703	40098703	ENSG00000131238	ENSG00000131238	PPT1	0
538	chr1	40160373	40162373	ENSG00000117000	ENSG00000117000	RLF	0
539	chr1	40244947	40246947	ENSG00000188800	ENSG00000188800	TMCO2	0
540	chr1	40257107	40259107	ENSG00000084073	ENSG00000084073	ZMPSTE24	0
541	chr1	40316816	40318816	ENSG00000049089	ENSG00000049089	COL9A2	0
542	chr1	40343850	40345850	ENSG00000084070	ENSG00000084070	SMAP2	0
543	chr1	40449102	40451102	ENSG00000187801	ENSG00000187801	ZFP69B	0
544	chr1	40476215	40478215	ENSG00000187815	ENSG00000187815	ZFP69	0
545	chr1	40507741	40509741	ENSG00000164002	ENSG00000164002	EXO5	0
546	chr1	40530561	40532561	ENSG00000117010	ENSG00000117010	ZNF684	0
547	chr1	40664657	40666657	ENSG00000117016	ENSG00000117016	RIMS3	0
548	chr1	40690570	40692570	ENSG00000066136	ENSG00000066136	NFYC	0
549	chr1	40783012	40785012	ENSG00000117013	ENSG00000117013	KCNQ4	0
550	chr1	40861366	40863366	ENSG00000179862	ENSG00000179862	CITED4	0
551	chr1	40978335	40980335	ENSG00000171793	ENSG00000171793	CTPS1	0
552	chr1	41022237	41024237	ENSG00000171790	ENSG00000171790	SLFNL1	0
553	chr1	41241154	41243154	ENSG00000010803	ENSG00000010803	SCMH1	0
554	chr1	41360922	41362922	ENSG00000204060	ENSG00000204060	FOXO6	0
555	chr1	41483673	41485673	ENSG00000127129	ENSG00000127129	EDN2	0
556	chr1	42034925	42036925	ENSG00000127124	ENSG00000127124	HIVEP3	0
557	chr1	42152421	42154421	ENSG00000044012	ENSG00000044012	GUCA2B	0
558	chr1	42163718	42165718	ENSG00000197273	ENSG00000197273	GUCA2A	0
559	chr1	42334877	42336877	ENSG00000198815	ENSG00000198815	FOXJ3	0
560	chr1	42379795	42381795	ENSG00000177181	ENSG00000177181	RIMKLA	0
561	chr1	42455117	42457117	ENSG00000127125	ENSG00000127125	PPCS	0
562	chr1	42455267	42457267	ENSG00000066185	ENSG00000066185	ZMYND12	0
563	chr1	42462330	42464330	ENSG00000186409	ENSG00000186409	CCDC30	0
564	chr1	42657425	42659425	ENSG00000171960	ENSG00000171960	PPIH	0
565	chr1	42681427	42683427	ENSG00000065978	ENSG00000065978	YBX1	0
566	chr1	42739254	42741254	ENSG00000164007	ENSG00000164007	CLDN19	0
567	chr1	42766084	42768084	ENSG00000117385	ENSG00000117385	LEPRE1	0
568	chr1	42766269	42768269	ENSG00000164008	ENSG00000164008	C1orf50	0
569	chr1	42816124	42818124	ENSG00000164010	ENSG00000164010	ERMAP	0
570	chr1	42816252	42818252	ENSG00000177868	ENSG00000177868	CCDC23	0
571	chr1	42845573	42847573	ENSG00000164011	ENSG00000164011	ZNF691	0
572	chr1	42958173	42960173	ENSG00000117394	ENSG00000117394	SLC2A1	0
573	chr1	43144153	43146153	ENSG00000186973	ENSG00000186973	FAM183A	0
574	chr1	43171149	43173149	ENSG00000243710	ENSG00000243710	WDR65	0
575	chr1	43268994	43270994	ENSG00000179178	ENSG00000179178	TMEM125	0
576	chr1	43269936	43271936	ENSG00000117395	ENSG00000117395	EBNA1BP2	0
577	chr1	43284617	43286617	ENSG00000253313	ENSG00000253313	C1orf210	0
578	chr1	43299993	43301993	ENSG00000066056	ENSG00000066056	TIE1	0
579	chr1	43336807	43338807	ENSG00000117400	ENSG00000117400	MPL	0
580	chr1	43357955	43359955	ENSG00000117399	ENSG00000117399	CDC20	0
581	chr1	43367074	43369074	ENSG00000066322	ENSG00000066322	ELOVL1	0
582	chr1	43388808	43390808	ENSG00000159479	ENSG00000159479	MED8	0
583	chr1	43388882	43390882	ENSG00000198198	ENSG00000198198	SZT2	0
584	chr1	43452989	43454989	ENSG00000178922	ENSG00000178922	HYI	0
585	chr1	43524187	43526187	ENSG00000142949	ENSG00000142949	PTPRF	0
586	chr1	43649158	43651158	ENSG00000066135	ENSG00000066135	KDM4A	0
587	chr1	43704824	43706824	ENSG00000126091	ENSG00000126091	ST3GAL3	0
588	chr1	43932320	43934320	ENSG00000117407	ENSG00000117407	ARTN	0
589	chr1	43945939	43947939	ENSG00000117408	ENSG00000117408	IPO13	0
590	chr1	43969000	43971000	ENSG00000132768	ENSG00000132768	DPH2	0
591	chr1	43973487	43975487	ENSG00000117410	ENSG00000117410	ATP6V0B	0
592	chr1	43977943	43979943	ENSG00000117411	ENSG00000117411	B4GALT2	0
593	chr1	43990359	43992359	ENSG00000159214	ENSG00000159214	CCDC24	0
594	chr1	44030467	44032467	ENSG00000196517	ENSG00000196517	SLC6A9	0
595	chr1	44117850	44119850	ENSG00000171872	ENSG00000171872	KLF17	0
596	chr1	44212455	44214455	ENSG00000178028	ENSG00000178028	DMAP1	0
597	chr1	44354260	44356260	ENSG00000117419	ENSG00000117419	ERI3	0
598	chr1	44404194	44406194	ENSG00000187147	ENSG00000187147	RNF220	0
599	chr1	44673555	44675555	ENSG00000126106	ENSG00000126106	TMEM53	0
600	chr1	44673692	44675692	ENSG00000198520	ENSG00000198520	C1orf228	0
601	chr1	44738818	44740818	ENSG00000142945	ENSG00000142945	KIF2C	0
602	chr1	44774251	44776251	ENSG00000142937	ENSG00000142937	RPS8	0
603	chr1	44786705	44788705	ENSG00000142959	ENSG00000142959	BEST4	0
604	chr1	44799225	44801225	ENSG00000173846	ENSG00000173846	PLK3	0
605	chr1	44805675	44807675	ENSG00000188396	ENSG00000188396	TCTEX1D4	0
606	chr1	44807482	44809482	ENSG00000222009	ENSG00000222009	BTBD19	0
607	chr1	44842063	44844063	ENSG00000117425	ENSG00000117425	PTCH2	0
608	chr1	44985722	44987722	ENSG00000070785	ENSG00000070785	EIF2B3	0
609	chr1	45010329	45012329	ENSG00000126107	ENSG00000126107	HECTD3	0
610	chr1	45011147	45013147	ENSG00000126088	ENSG00000126088	UROD	0
611	chr1	45305209	45307209	ENSG00000162415	ENSG00000162415	ZSWIM5	0
612	chr1	45325905	45327905	ENSG00000186603	ENSG00000186603	HPDL	0
613	chr1	45338670	45340670	ENSG00000132773	ENSG00000132773	TOE1	0
614	chr1	45339470	45341470	ENSG00000132781	ENSG00000132781	MUTYH	0
615	chr1	45490166	45492166	ENSG00000070759	ENSG00000070759	TESK2	0
616	chr1	45499053	45501053	ENSG00000132763	ENSG00000132763	MMACHC	0
617	chr1	45522047	45524047	ENSG00000117450	ENSG00000117450	PRDX1	0
618	chr1	45549543	45551543	ENSG00000117448	ENSG00000117448	AKR1A1	0
619	chr1	45582846	45584846	ENSG00000132780	ENSG00000132780	NASP	0
620	chr1	45623057	45625057	ENSG00000159588	ENSG00000159588	CCDC17	0
621	chr1	45686214	45688214	ENSG00000159596	ENSG00000159596	TMEM69	0
622	chr1	45687113	45689113	ENSG00000159592	ENSG00000159592	GPBP1L1	0
623	chr1	45749650	45751650	ENSG00000197429	ENSG00000197429	IPP	0
624	chr1	45785987	45787987	ENSG00000086015	ENSG00000086015	MAST2	0
625	chr1	46132036	46134036	ENSG00000117461	ENSG00000117461	PIK3R3	0
626	chr1	46174073	46176073	ENSG00000117472	ENSG00000117472	TSPAN1	0
627	chr1	46175478	46177478	ENSG00000250719	ENSG00000250719	RP11-322N21.2	0
628	chr1	46175488	46177488	ENSG00000278139	ENSG00000278139	RP4-533D7.6	0
629	chr1	46202334	46204334	ENSG00000171357	ENSG00000171357	LURAP1	0
630	chr1	46219305	46221305	ENSG00000085998	ENSG00000085998	POMGNT1	0
631	chr1	46246688	46248688	ENSG00000085999	ENSG00000085999	RAD54L	0
632	chr1	46302608	46304608	ENSG00000132128	ENSG00000132128	LRRC41	0
633	chr1	46302631	46304631	ENSG00000173660	ENSG00000173660	UQCRH	0
634	chr1	46339177	46341177	ENSG00000117481	ENSG00000117481	NSUN4	0
635	chr1	46393265	46395265	ENSG00000117480	ENSG00000117480	FAAH	0
636	chr1	46505996	46507996	ENSG00000197587	ENSG00000197587	DMBX1	0
637	chr1	46550527	46552527	ENSG00000162456	ENSG00000162456	KNCN	0
638	chr1	46615843	46617843	ENSG00000079277	ENSG00000079277	MKNK1	0
639	chr1	46615891	46617891	ENSG00000142961	ENSG00000142961	MOB3C	0
640	chr1	46667855	46669855	ENSG00000186118	ENSG00000186118	TEX38	0
641	chr1	46672867	46674867	ENSG00000123472	ENSG00000123472	ATPAF1	0
642	chr1	46718064	46720064	ENSG00000159658	ENSG00000159658	EFCAB14	0
643	chr1	46756838	46758838	ENSG00000142973	ENSG00000142973	CYP4B1	0
644	chr1	46940484	46942484	ENSG00000187048	ENSG00000187048	CYP4A11	0
645	chr1	47022568	47024568	ENSG00000186377	ENSG00000186377	CYP4X1	0
646	chr1	47066488	47068488	ENSG00000186160	ENSG00000186160	CYP4Z1	0
647	chr1	47136435	47138435	ENSG00000162365	ENSG00000162365	CYP4A22	0
648	chr1	47190044	47192044	ENSG00000162366	ENSG00000162366	PDZK1IP1	0
649	chr1	47231220	47233220	ENSG00000162367	ENSG00000162367	TAL1	0
650	chr1	47313147	47315147	ENSG00000123473	ENSG00000123473	STIL	0
651	chr1	47332797	47334797	ENSG00000162368	ENSG00000162368	CMPK1	0
652	chr1	47415072	47417072	ENSG00000186790	ENSG00000186790	FOXE3	0
653	chr1	47435017	47437017	ENSG00000186564	ENSG00000186564	FOXD2	0
654	chr1	47995895	47997895	ENSG00000269113	ENSG00000269113	TRABD2B	0
655	chr1	48221685	48223685	ENSG00000117834	ENSG00000117834	SLC5A9	0
656	chr1	48471208	48473208	ENSG00000132122	ENSG00000132122	SPATA6	0
657	chr1	48775969	48777969	ENSG00000162373	ENSG00000162373	BEND5	0
658	chr1	50022913	50024913	ENSG00000186094	ENSG00000186094	AGBL4	0
659	chr1	50047014	50049014	ENSG00000162374	ENSG00000162374	ELAVL4	0
660	chr1	50422500	50424500	ENSG00000142700	ENSG00000142700	DMRTA2	0
